date,open,high,low,close,volume
2025-07-01,17.090,17.160,17.010,17.060,22324218
2025-07-02,17.150,17.360,17.070,17.210,37380717
2025-07-03,17.290,17.580,17.220,17.400,51680181
2025-07-04,17.340,17.430,17.240,17.390,28486527
2025-07-07,17.320,17.340,17.170,17.180,24109971
2025-07-08,17.160,17.270,17.010,17.170,34292374
2025-07-09,17.160,17.680,17.160,17.500,68234697
2025-07-10,17.700,17.710,17.280,17.400,47420508
2025-07-11,17.400,17.730,17.400,17.500,39365975
2025-07-14,17.430,17.570,17.350,17.500,26479496
2025-07-15,17.480,17.520,16.970,17.030,50028861
2025-07-16,17.020,17.210,16.960,17.130,30631194
2025-07-17,17.130,17.280,17.020,17.070,26782423
2025-07-18,17.070,17.250,17.030,17.160,23154821
2025-07-21,17.170,17.920,17.120,17.900,90417768
2025-07-22,17.820,18.630,17.790,18.580,111046648
2025-07-23,18.800,19.030,18.330,18.400,78099333
2025-07-24,18.330,18.380,17.950,18.270,50417380
2025-07-25,18.330,18.500,18.100,18.160,33441514
2025-07-28,18.160,18.270,17.880,18.000,42877289
2025-07-29,18.040,18.050,17.480,17.630,56514060
2025-07-30,17.630,17.930,17.510,17.630,56968607
2025-07-31,17.610,17.620,17.290,17.310,52870003
2025-08-01,17.320,17.510,17.300,17.310,36798812
2025-08-04,17.290,17.460,17.240,17.410,29445419
2025-08-05,17.410,17.610,17.370,17.530,33858980
2025-08-06,17.520,17.570,17.330,17.530,32776063
2025-08-07,17.490,17.750,17.390,17.570,38000499
2025-08-08,17.620,17.790,17.520,17.700,38121587
2025-08-11,17.810,17.860,17.520,17.630,38726874
2025-08-12,17.620,17.730,17.460,17.510,46872584
2025-08-13,17.520,17.570,17.360,17.560,38414402
2025-08-14,17.560,17.580,17.320,17.320,42688127
2025-08-15,17.320,17.440,17.220,17.410,34776563
2025-08-18,17.460,17.490,17.300,17.350,75513941
2025-08-19,17.360,17.440,17.300,17.300,56023339
2025-08-20,17.270,17.420,17.200,17.410,48703446
2025-08-21,17.670,17.980,17.540,17.640,104181968
2025-08-22,17.770,17.830,17.510,17.710,60645301
2025-08-25,17.800,17.940,17.610,17.930,75147927
2025-08-26,17.900,18.680,17.800,18.480,112124154
2025-08-27,18.300,18.530,18.100,18.110,79586211
2025-08-28,17.890,17.940,17.520,17.910,98228082
2025-08-29,17.850,18.350,17.840,18.190,87533568
2025-09-01,18.300,18.410,17.880,18.010,69709247
2025-09-02,18.000,18.210,17.780,17.850,57838177
2025-09-03,17.820,18.070,17.430,17.490,53421235
2025-09-04,17.510,17.870,17.380,17.710,64645942
2025-09-05,17.720,17.990,17.470,17.950,51853669
2025-09-08,18.090,18.770,18.080,18.550,120574960
2025-09-09,18.600,18.920,18.450,18.640,79460763
2025-09-10,18.510,18.850,18.310,18.760,65049958
2025-09-11,18.730,20.000,18.720,19.530,155772052
2025-09-12,19.380,19.800,19.300,19.490,68750428
2025-09-15,19.400,20.120,19.340,20.060,102872512
2025-09-16,19.880,20.210,19.310,19.660,71980397
2025-09-17,19.640,19.830,19.270,19.660,57432900
2025-09-18,19.650,19.740,18.890,19.080,59949518
2025-09-19,19.050,19.280,18.910,19.130,42153535
2025-09-22,19.120,19.170,18.730,18.980,37481529
2025-09-23,18.960,19.310,18.750,18.990,45218805
2025-09-24,18.880,19.080,18.730,18.980,34958241
2025-09-25,19.070,19.250,18.520,18.730,49423862
